,,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,text1,text2,text3,text4,text5,text6,text7,text8,text9,text10,text11,text12,text13,text14,text15,text16,text17,text18,text19,text20,text21,text22,text23,text24,text25,text26,text27,text28,text29,text30,text31,text32,text33,text34,text35,text36,text37,text38,text39,text40,text41,text42,text43,text44,text45,text46,text47,text48,text49,text50,text51,text52,text53,text54,text55,text56,text57,text58,text59,text60,text61,text62,text63,text64,text65,text66,text67,text68,text69,text70,text71,text72,text73,text74,text75,text76,text77,text78,text79,text80,text81,text82,text83,text84,text85,text86,text87,text88,text89,text90,text91,text92,text93,text94,text95,text96,text97,text98,text99,text100,text101,text102,text103,text104,text105,text106,text107,text108,text109,text110,text111,text112,text113,text114
6345,,FALSE,0,NA,28/9/2018 3:26,TRUE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MelAnalyst,0,FALSE,FALSE,NA,NA,Brett,Kavanaugh,and,the,Adolescent,Aggression,of,Conservative,Masculinity,McShoyhttps://www.newyorker.com/news/curr<U+2026>,https://t.co/kFEfAZjYpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BlueNRedState,1430,TRUE,FALSE,NA,NA,RT,@SenMarkey:,Judge,#Kavanaugh,was,angry,belligerent,and,disrespectful.,He,displayed,the,exact,opposite,of,the,kind,of,temperament,expec<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jenniferloring,74,TRUE,FALSE,NA,NA,RT,@RogueNASA:,I,triggered,the,MAGA's,and,their,comrades,in,Moscow,by,insulting,their,golden,boy,#Kavanaugh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MonicaRivpin,752,TRUE,FALSE,NA,NA,RT,@PattyArquette:,#Kavanaugh,A,man,who,wants,to,be,seated,as,a,SUPREME,COURT,justice,should,be,the,FIRST,to,call,for,all,Accusers,and,Witn<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexandreEvrai1,57,TRUE,FALSE,NA,NA,RT,@TAPAlerts:,BREAKING,NEWS:,Massachusetts,Michigan,governors,call,the,hearings,<U+2018>sickening<U+2019>,and,demand,the,Senate,Judiciary,Committee,to<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Predict101,268,TRUE,FALSE,NA,NA,RT,@youlosenordys:,Amen,@LindseyGrahamSC,thank,you,for,calling,this,what,it,is.,An,UNETHICAL,SHAM.,The,evil,agenda,of,the,democrats,is,so,o<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KushAlwayz,415,TRUE,FALSE,NA,NA,RT,@Imamofpeace:,One,lesson,to,learn,from,the,#Kavanaugh,hearing,is,the,importance,of,having,a,diary.,Who,thought,that,scribbles,in,a,perso<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dwlindar13,196,TRUE,FALSE,NA,NA,RT,@ScottPresler:,Let,it,be,so.,<U+0001F64F>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",enterkickin,2581,TRUE,FALSE,NA,NA,RT,@howardfineman:,The,flawed,#Kavanaugh,hearing,worked,in,one,sense.,It,showed,him,as,he,really,is:,a,hot-tempered,ferociously,ambitious<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MuskieRuskie,22,TRUE,FALSE,NA,NA,RT,@ZoesHumanDad:,@ACTBrigitte,@ALGhammer,Senator,Graham,is,right,if,the,GOP,doesn't,confirm,#Kavanaugh,they,might,as,well,go,home,&amp,give<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,,FALSE,0,inflammateomnia,28/9/2018 3:26,FALSE,1.0455E+18,1.04551E+18,8.11308E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheVoxCatholica,0,FALSE,FALSE,NA,NA,@inflammateomnia,I,think,they,look,kinda,cute,<U+0001F607>,especially,@LaceyMacauley.,Too,bad,they,all,have,AIDS.,#ConfirmKavanaugh,#Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,,FALSE,0,NA,28/9/2018 3:26,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Steve52925949,6683,TRUE,FALSE,NA,NA,RT,@RealRonHaines:,Fox,News,Poll:,Record,number,of,voters,oppose,Kavanaugh,nomination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrookynGary,2140,TRUE,FALSE,NA,NA,RT,@DrDenaGrayson:,<U+0001F631>WOW.,#Kavanaugh,completely,lost,his,composure.,He,is,simultaneously,YELLING,and,CRYING,then,interrupts,@SenFeinstein,a<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eddiep1951,147,TRUE,FALSE,NA,NA,RT,@pollsofpolitics:,Have,the,#Democrats,gone,to,far,trying,to,block,@realDonaldTrump's,#SCOTUS,pick,#Kavanaugh,from,confirmation???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",estocker8,75,TRUE,FALSE,NA,NA,RT,@CarrollStandard:,Ladies,and,gentlemen,and,those,otherwise,confused.,Please,turn,your,attention,to,the,center,ring.,It's,show,time.,Brin<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AkClinch,6683,TRUE,FALSE,NA,NA,RT,@RealRonHaines:,Fox,News,Poll:,Record,number,of,voters,oppose,Kavanaugh,nomination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JSavoly,0,FALSE,FALSE,NA,NA,#Kavanaugh,chooses,prison,https://t.co/oH1bXcDW5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",nuanesde,66,TRUE,FALSE,NA,NA,RT,@JLownLaw:,@waltb31,@jodotcom,@SenatorCollins,@lisamurkowski,@JeffFlake,@JoeManchinWV,All,Senators,who,vote,to,confirm,#Kavanaugh,withou<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",booredhead,85,TRUE,FALSE,NA,NA,RT,@JamesReader_RP:,is,it,bad,when,the,largest,Jesuit,magazine,in,the,US,rescinds,its,endorsement,of,brett,kavanagh?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",purrmonsta,56,TRUE,FALSE,NA,NA,RT,@VABVOX:,#Kavanaugh,had,to,take,a,break,after,attacking,Klobuchar.,Someone,told,him,to,apologize,and,he,did.,https://t.co/ceK2mX6oFb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",angerose65,16,TRUE,FALSE,NA,NA,RT,@jmattbarber:,Indeed,we<U+2019>ve,witnessed,@TheDemocrats<U+2019>,final,death,throes,these,two,weeks,past.,I<U+2019>m,hearing,that,across,the,country,(and<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,,FALSE,0,NA,28/9/2018 3:25,TRUE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MsRubyTuesday,0,FALSE,FALSE,NA,NA,I,had,a,beer,tonight,w/,dinner,in,honor,of,#Kavanaugh,since,he,likes,beer...,hopefully,he,gets,one,soon...,he,deser<U+2026>,https://t.co/HHE0xjegWd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leo_thirteen13,1090,TRUE,FALSE,NA,NA,RT,@ScottPresler:,For,as,long,as,I,live,I'll,never,forget,watching,Judge,Brett,Kavanaugh,pleading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RedPill4U2,5,TRUE,FALSE,NA,NA,RT,@RedPill4U2:,@FleschSheila,@EliTheWatchman,@GodSentUs777,@jusdeplorableme,@karli_bonne,@KaTalist404,@Scottie79er,@AnonymousInfo3,@freeco<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mmk224,6683,TRUE,FALSE,NA,NA,RT,@RealRonHaines:,Fox,News,Poll:,Record,number,of,voters,oppose,Kavanaugh,nomination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,,FALSE,1,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MoptwoLLC,1,FALSE,FALSE,NA,NA,BREAKING:,<U+201C>We,Have,The,Votes<U+201D>,https://t.co/ofTftzrADH,#BreakingNews,#Kavanaugh,#KanavaughHearings,#News,#Politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,,FALSE,2,NA,28/9/2018 3:25,TRUE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jessi_Sweetz,0,FALSE,FALSE,NA,NA,Funny,how,sex,workers,are,called,bad,&amp,immoral.,Yet,we,have,a,president,who,hooks,up,with,sex,workers,and,the,relig<U+2026>,https://t.co/zRsTYTtebd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KelliTa03192109,1090,TRUE,FALSE,NA,NA,RT,@ScottPresler:,For,as,long,as,I,live,I'll,never,forget,watching,Judge,Brett,Kavanaugh,pleading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,,FALSE,0,Susan_Hennessey,28/9/2018 3:25,FALSE,1.04548E+18,1.04551E+18,7855062,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rovingwaves,0,FALSE,FALSE,NA,NA,@Susan_Hennessey,Yet,you,said,nothing,on,#Kavanaugh,back,in,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,,FALSE,0,NA,28/9/2018 3:25,TRUE,NA,1.04551E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HaythemHammour,0,FALSE,FALSE,NA,NA,Is,#Kavanaugh,the,only,qualified,judge,with,conservative,views,available?,This,is,more,than,just,getting,a,someone<U+2026>,https://t.co/0wnkmazzHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Norvell12James,6,TRUE,FALSE,NA,NA,RT,@_hublette:,HEARING,RUMORS,THAT,#Kavanaugh,HAS,ALL,THE,VOTES,HE,NEEDS,FOR,TOMORROW.,Dems...you,really,overplayed,your,hand....,https://t<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dolphinmyr,8293,TRUE,FALSE,NA,NA,RT,@MalcolmNance:,#Kavanaugh,visible,arrogance,unchecked,public,rage,and,haughty,sense,of,entitlement,is,disgraceful.,This,great,nation,de<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MadDogVela,214,TRUE,FALSE,NA,NA,RT,@proxcee:,Am,I,the,only,one,that,remembers,the,Duke,lacrosse,case?,<U+0001F914>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jagdct,2581,TRUE,FALSE,NA,NA,RT,@howardfineman:,The,flawed,#Kavanaugh,hearing,worked,in,one,sense.,It,showed,him,as,he,really,is:,a,hot-tempered,ferociously,ambitious<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,,FALSE,0,SenatorDurbin,28/9/2018 3:25,TRUE,1.04547E+18,1.04551E+18,247334603,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katebochte,0,FALSE,FALSE,NA,NA,@SenatorDurbin,I,live,in,Illinois.,Dick,Durbin,hasn<U+2019>t,done,anything,to,protect,the,children,of,Illinois,from,sexual<U+2026>,https://t.co/Na3z1jZzVZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unified_protest,147,TRUE,FALSE,NA,NA,RT,@pollsofpolitics:,Have,the,#Democrats,gone,to,far,trying,to,block,@realDonaldTrump's,#SCOTUS,pick,#Kavanaugh,from,confirmation???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,,FALSE,0,tribelaw,28/9/2018 3:25,TRUE,1.04545E+18,1.04551E+18,4091551984,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4seasonspix,0,FALSE,FALSE,NA,NA,@tribelaw,#KavanaughConfirmationHearings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tazneedshelp,117,TRUE,FALSE,NA,NA,RT,@KikiAdine:,Tomorrow,is,a,big,day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nixologist_92,21,TRUE,FALSE,NA,NA,RT,@nickiknowsnada:,Crying,dramatic,alcoholic,Brett,Kavanaugh,is,behaving,like,a,desperate,man,whose,debts,have,suddenly,been,paid,off,and<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tx_spirit,141,TRUE,FALSE,NA,NA,RT,@michele11970:,Vote,ONLY,if,you,have,watched,the,hearings.,Who,is,telling,the,truth?,#Kavanaugh,#KavanaughHearings,#KavanaughConfirmati<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spicepirate00,424,TRUE,FALSE,NA,NA,RT,@lucius4justice:,#Kavanaugh,is,yelling,at,senators.,Rolling,his,eyes,at,them.,Raising,political,conspiracy,theories.,This,is,not,what<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shainaleh,4854,TRUE,FALSE,NA,NA,RT,@JohnKasich:,My,statement,on,Judge,#Kavanaugh's,nomination,to,the,U.S.,Supreme,Court:,https://t.co/zw53NY9yeL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,,FALSE,0,glowsgarden,28/9/2018 3:25,TRUE,1.04551E+18,1.04551E+18,16333663,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",katw423,0,FALSE,FALSE,NA,NA,@glowsgarden,@SenBobCorker,#GOP,lacks,honor,integrity,concern,for,our,courts,democracy,&amp,WE,THE,PEOPLE.,I,can't<U+2026>,https://t.co/k2Iad2SSB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FeffTheChef,8,TRUE,FALSE,NA,NA,RT,@space_sloth26:,Why,are,you,laughing,at,a,hearing,having,to,do,with,an,alleged,gang,rape?,#Demoncrats,#qanon,#KavanaughHearings,#MAGA,#K<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gwallace48,281,TRUE,FALSE,NA,NA,RT,@MightyBusterBro:,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MonicaRivpin,9,TRUE,FALSE,NA,NA,RT,@WakingLifeDream:,#Kavanaugh,cuts,off,Feinstein,mid-question,and,starts,admonishing,her.,Then,says:,The Swetnick thing is a joke. That<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,,FALSE,0,NA,28/9/2018 3:25,FALSE,NA,1.04551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taytaypurv,8293,TRUE,FALSE,NA,NA,RT,@MalcolmNance:,#Kavanaugh,visible,arrogance,unchecked,public,rage,and,haughty,sense,of,entitlement,is,disgraceful.,This,great,nation,de<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
